ID,Chapter,Verse,EngMeaning,clean_text
BG17.15,17,15,"17.15 Speech which causes no excitement, truthful, pleasant and beneficial, the practice of the study of the Vedas, are called austerity of speech.",speech causes excitement truthful pleasant beneficial practice study vedas called austerity speech
BG17.16,17,16,"17.16 Serenity of mind, good-heartedness, self-control, purity of nature  this is called mental austerity.",serenity mind good heartedness self control purity nature called mental austerity
BG17.17,17,17,"17.17 This threefold austerity, practised by steadfast men, with the utmost faith, desiring no reward, they call Sattvic.",threefold austerity practised steadfast men utmost faith desiring reward call sattvic
BG17.18,17,18,"17.18 The austerity which is practised with the object of gaining good reception, honour and worship, and with hypocrisy, is here said to be Rajasic, unstable and transitory.",austerity practised object gaining good reception honour worship hypocrisy said rajasic unstable transitory
BG17.19,17,19,"17.19 That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be Tamasic.",austerity practised foolish notion self torture purpose destroying another declared tamasic
BG17.20,17,20,"17.20 That gift which is given to one who does nothing in return, knowing it to be a duty to give in a fit place and time to a worthy person, that gift is held to be Sattvic.",gift given one nothing return knowing duty give fit place time worthy person gift held sattvic
BG17.21,17,21,"17.21 And, that gift which is given with a view to receive something in return, or looking for a reward, or reluctantly, is held to be Rajasic.",gift given view receive something return looking reward reluctantly held rajasic
BG17.22,17,22,"17.22 The gift that is given at a wrong place and time, to unworthy persons, without respect or with insult is declared to be Tamasic.",gift given wrong place time unworthy persons without respect insult declared tamasic
BG17.23,17,23,"17.23 ""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that were created formerly, the Brahmanas, the Vedas and the sacrifices.",om tat sat declared triple designation brahman created formerly brahmanas vedas sacrifices
BG17.24,17,24,"17.24 Therefore, with the utterance of ""Om"" are the acts of sacrifice, gift and austerity as enjoined in the scriptures, always begun by the students of Brahman.",therefore utterance om acts sacrifice gift austerity enjoined scriptures always begun students brahman
BG17.25,17,25,"17.25 Uttering ï1Tatï1, without aiming at the fruits, are the acts of sacrifice and austerity and the various acts of gifts performed by the seekers of liberation.",uttering tat without aiming fruits acts sacrifice austerity various acts gifts performed seekers liberation
BG17.26,17,26,"17.26 The word ï1Satï1 is used in the sense of reality and of goodness; and so also, O Arjuna, the word ï1Satï1 is used in the sense of an auspicious act.",word sat used sense reality goodness also arjuna word sat used sense auspicious act
BG17.27,17,27,"17.27 Steadfastness in sacrifice, austerity and gift, is also called 'Sat' and also action in connection with these (or for the sake of the Supreme) is called 'Sat'.",steadfastness sacrifice austerity gift also called sat also action connection sake supreme called sat
BG17.28,17,28,"17.28 Whatever is sacrificed, given or performed, and whatever austerity is practised without faith, it is called 'Asat', O Arjuna; it is naught here or hereafter (after death).",whatever sacrificed given performed whatever austerity practised without faith called asat arjuna naught hereafter death
BG18.1,18,1,"18.1 Arjuna said  I desire to know severally, O mighty-armed, the essence or truth of renunciation, O Hrishikesa, as also of abandonment, O slayer of Kesi.",arjuna said desire know severally mighty armed essence truth renunciation hrishikesa also abandonment slayer kesi
BG18.2,18,2,18.2 The Blessed Lord said  The sages understand Sannyasa to be the renunciation of action with desire; the wise declare the abandonment of the fruits of all actions as Tyaga.,blessed lord said sages understand sannyasa renunciation action desire wise declare abandonment fruits actions tyaga
BG18.3,18,3,"18.3 Some philosophers declare that actions should be abandoned as an evil; while others (declare) that acts of sacrifice, gift and austerity should not be relinished.",philosophers declare actions abandoned evil others declare acts sacrifice gift austerity relinished
BG18.4,18,4,"18.4 Hear from Me the conclusion or the final truth about this abandonment, O best of the Bharatas; abandonment, verily, O best of men, has been declared to be of three kinds.",hear conclusion final truth abandonment best bharatas abandonment verily best men declared three kinds
BG18.5,18,5,"18.5 Acts of sacrifice, gift and austerity should not be abandoned, but should be performed; sacrifice, gift and also austerity are the purifiers of the wise.",acts sacrifice gift austerity abandoned performed sacrifice gift also austerity purifiers wise
BG18.6,18,6,"18.6 But even these actions should be performed leaving aside attachment and the desire for rewards, O Arjuna; this is My certain and best conviction.",even actions performed leaving aside attachment desire rewards arjuna certain best conviction
BG18.7,18,7,18.7 Verily the renunciation of obligatory action is not proper; the abandonment of the same from delusion is declared to be Tamasic.,verily renunciation obligatory action proper abandonment delusion declared tamasic
BG18.8,18,8,"18.8 He who abandons action on account of the fear of bodily trouble (because it is painful), does not obtain the merit of renunciation by doing such Rajasic renunciation.",abandons action account fear bodily trouble painful obtain merit renunciation rajasic renunciation
BG18.9,18,9,"18.9 Whatever obligatory action is done, O Arjuna, merely because it ought to be done, abandoning attachment and also the desire for reward, that renunciation is regarded as Sattvic (pure).",whatever obligatory action done arjuna merely ought done abandoning attachment also desire reward renunciation regarded sattvic pure
BG18.10,18,10,"18.10 The man of renunciation, pervaded by purity, intelligent, and with his doubts cut asunder, does not hate a disagreeable work nor is he attached to an agreeable one.",man renunciation pervaded purity intelligent doubts cut asunder hate disagreeable work attached agreeable one
BG18.11,18,11,"18.11 Verily, it is not possible for an embodied being to abandon actions entirely; but he who relinishes the rewards of actions is verily called a man of renunciation.",verily possible embodied abandon actions entirely relinishes rewards actions verily called man renunciation
BG18.12,18,12,"18.12 The threefold fruit of action (evil, good and mixed) accrues after death to the non-abandoners, but never to the abandoners.",threefold fruit action evil good mixed accrues death non abandoners never abandoners
BG18.13,18,13,"18.13 Learn from Me, O mighty-armed Arjuna, these five causes as declared in the Sankhya system for the accomplishment of all actions.",learn mighty armed arjuna five causes declared sankhya system accomplishment actions
BG18.14,18,14,"18.14 The seat (body), the doer, the various senses, the different functions of various sorts, and the presiding deity, also, the fifth.",seat body doer various senses different functions various sorts presiding deity also fifth
BG18.15,18,15,"18.15 Whatever action a man performs with his body, speech and mind  whether right or the reverse  these five are its causes.",whatever action man performs body speech mind whether right reverse five causes
BG18.16,18,16,"18.16 Now, such being the case, verily he who  owing to untrained understanding  looks upon his Self, which is isolated, as the agent, he of perverted intelligence, sees not.",case verily owing untrained understanding looks upon self isolated agent perverted intelligence sees
BG18.17,18,17,"18.17 He who is free from the egoistic notion, whose intelligence is not tainted (by good or evil), 
though he slays these people, he slayeth not, nor is he bound (by the action).",free egoistic notion whose intelligence tainted good evil though slays people slayeth bound action
BG18.18,18,18,"18.18 Knowledge, the knowable and the knower form the threefold impulse to action; the organ, the action and the agent form the threefold basis of action.",knowledge knowable knower form threefold impulse action organ action agent form threefold basis action
BG18.19,18,19,"18.19 Knowledge, action and actor are declared in the science of the Gunas (Sankhya philosophy) to be of three kinds only, according to the distinction of the Gunas. Of these also, hear duly.",knowledge action actor declared science gunas sankhya philosophy three kinds according distinction gunas also hear duly
BG18.20,18,20,"18.20 That by which one sees the one indestructible Reality in all beings, not separate in all the separate beings  know thou that knowledge to be Sattvic.",one sees one indestructible reality beings separate separate beings know thou knowledge sattvic
